conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.94165E+18,Sun Jul 06 04:36:45 +0000 2025,0,@ailovesylus asl gk stunting,1.94172E+18,,ailovesylus,in,,0,0,0,https://x.com/undefined/status/1941717935669866563,1.79695E+18,
1.94166E+18,Sun Jul 06 04:34:01 +0000 2025,0,@ARSIPAJA Terimakasih 58% Stunting pemilihku stunting kabinetku,1.94172E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1941717244725326315,1.46492E+18,
1.94171E+18,Sun Jul 06 04:20:56 +0000 2025,0,Penguatan gizi seimbang sejak dini diharapkan hal ini dapat mencegah stunting serta membentuk generasi Indonesia yang unggul. MBG adalah investasi jangka panjang Bangsa Indonesia untuk menciptakan anak-anak yang sehat cerdas dan siap menghadapi masa depan. https://t.co/FZKV2K9yZR,1.94171E+18,https://pbs.twimg.com/media/GvJajG-aIAAwVDT.jpg,,in,,0,0,0,https://x.com/undefined/status/1941713951831597284,1.84137E+18,
1.94163E+18,Sun Jul 06 03:57:08 +0000 2025,0,@anfess_ stunting kebanyakan makan kue,1.94171E+18,,anfess_,in,,0,0,0,https://x.com/undefined/status/1941707966136320189,1.18186E+18,
1.9417E+18,Sun Jul 06 03:39:02 +0000 2025,0,dalam menekan angka stunting dan memperbaiki kualitas hidup generasi muda. Namun tanpa pengawasan yang ketat dan distribusi yang merata program ini rawan tidak tepat sasaran. Selanjutnya RUU TNI juga menjadi sorotan publik karena menyangkut posisi strategis militer dalam https://t.co/BEZXGVEBIP,1.9417E+18,https://pbs.twimg.com/media/GvJQ8_aXkAIX3m6.jpg,BEM_Unsoed,in,,0,1,0,https://x.com/undefined/status/1941703408794456294,297204645,
1.9417E+18,Sun Jul 06 03:25:17 +0000 2025,0,ngerasa keak stunting gw kl dibanding adik gw,1.9417E+18,,,in,,0,0,0,https://x.com/undefined/status/1941699947013058990,1.68018E+18,
1.94152E+18,Sun Jul 06 03:21:27 +0000 2025,1,@NotFound_1945 Temen?? Helooooo ga sudi bgt temenan ama Genderuwo Stunting kya elo proyy. https://t.co/9lxYT6I1Ic,1.9417E+18,https://pbs.twimg.com/media/GvJM7-3aAAAtksB.jpg,NotFound_1945,in,,0,1,0,https://x.com/undefined/status/1941698985640759668,1.39373E+18,
1.9417E+18,Sun Jul 06 03:18:41 +0000 2025,0,Kegiatan ini mengusung edukasi gizi dan pencegahan stunting melalui pendekatan partisipatif yang melibatkan masyarakat secara aktif. #SipatokkongBerNutrisi #FormaKesmasUH #UnhasBerkarya2025 #CegahStunting https://t.co/93KrvCQbsP,1.9417E+18,https://pbs.twimg.com/media/GvJMSnkXAAA-LrW.jpg,formakesmas_uh,in,,0,1,0,https://x.com/undefined/status/1941698286181884399,1.49002E+18,
1.94169E+18,Sun Jul 06 02:44:22 +0000 2025,0,ternyata masih stunting,1.94169E+18,,,in,,0,0,0,https://x.com/undefined/status/1941689651313655965,1.87353E+18,
1.94169E+18,Sun Jul 06 02:32:21 +0000 2025,0,keren jg ya program anti stunting. dr Puskesmas drop ke Kader Posyandu dr Kader lgsg ke anak yg diduga stuntuling dianterin 1-1 kerumahnya tiap pagi. Apresiasi utk Kadernya yg kerja ikhlas tiap hr nganter2 in ndata ini itu. Not everyone will be willing and sincere to do it.,1.94169E+18,,,in,,0,0,0,https://x.com/undefined/status/1941686627270787291,7.5893E+17,
1.94168E+18,Sun Jul 06 02:01:52 +0000 2025,0,Cegah stunting bukan hanya tugas pemerintah tapi tanggung jawab bersama sebagai bangsa yang peduli. #PenuhiGiziIndonesia #CegahStunting #SinergitasUntukBangsa https://t.co/nVoZiHlQEQ,1.94168E+18,https://pbs.twimg.com/media/GvI6oz2XEAAO5uI.jpg,,in,,0,0,0,https://x.com/undefined/status/1941678957042205167,1.75321E+18,
1.94165E+18,Sat Jul 05 23:59:00 +0000 2025,1,Mendukbangga Wihaji Siapkan Dream Team Untuk Tangani Stunting #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/b67G2NTDjd,1.94165E+18,,,in,,0,0,9,https://x.com/undefined/status/1941648035056157074,7.21898E+17,
1.94149E+18,Sat Jul 05 21:57:03 +0000 2025,0,@tanyakanrl JUSTRU BAGUS KAK! Perempuan dianjurkan konsumsi TTD yaa untuk mencegah anemia dannn investasi masa depan biar anak kamu nantinya ngga stunting! ️ Sedang menstruasi = Minum TTD 1x setiap hari Sedang tidak menstruasi = Minum TTD 1x dalam seminggu,1.94162E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1941617346742976829,1.29631E+18,
1.94156E+18,Sat Jul 05 18:27:44 +0000 2025,0,Jadikan stunting sebagai musuh bersama.. Ayo bersama cegah stunting.. https://t.co/X74n8y7I6m,1.94156E+18,https://pbs.twimg.com/media/GvHSxyhaAAMowTJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1941564670781083757,1.89405E+18,
1.94156E+18,Sat Jul 05 18:06:07 +0000 2025,0,Makan bergizi gratis untuk anak sehat cegah stunting wujudkan Indonesia Emas 2045! Ayo dukung #MakanBergiziGratis demi masa depan cerah! https://t.co/Y9NflEg22K,1.94156E+18,https://pbs.twimg.com/media/GvHN1LcXYAASgy4.jpg,,in,,0,0,0,https://x.com/undefined/status/1941559230646923607,217752974,
1.94156E+18,Sat Jul 05 18:05:37 +0000 2025,0,Makan bergizi gratis untuk anak sehat cegah stunting wujudkan Indonesia Emas 2045! Ayo dukung #MakanBergiziGratis demi masa depan cerah! https://t.co/GfwAUOLssi,1.94156E+18,https://pbs.twimg.com/media/GvHNt0tWEAA1_y6.jpg,,in,,0,0,0,https://x.com/undefined/status/1941559103739801897,217752974,
1.94156E+18,Sat Jul 05 18:05:13 +0000 2025,0,that's stunting semua https://t.co/s45p8qfXsf,1.94156E+18,https://pbs.twimg.com/media/GvHNn-vbsAEA8zg.jpg,,in,,0,0,0,https://x.com/undefined/status/1941559003886256271,2468885076,
1.94156E+18,Sat Jul 05 18:05:07 +0000 2025,0,Makan bergizi gratis untuk anak sehat cegah stunting wujudkan Indonesia Emas 2045! Ayo dukung #MakanBergiziGratis demi masa depan cerah! https://t.co/JDJXZQp4Q5,1.94156E+18,https://pbs.twimg.com/media/GvHNmlfWEAA4KID.jpg,,in,,0,0,0,https://x.com/undefined/status/1941558979441668337,217752974,
1.94156E+18,Sat Jul 05 17:57:39 +0000 2025,0,Makan bergizi gratis untuk anak sehat cegah stunting wujudkan Indonesia Emas 2045! Ayo dukung #MakanBergiziGratis demi masa depan cerah! https://t.co/6aF7W9R9Mw,1.94156E+18,https://pbs.twimg.com/media/GvHL5NVW4AAdAhP.jpg,,in,,0,0,0,https://x.com/undefined/status/1941557100225663214,217752974,
1.94156E+18,Sat Jul 05 17:57:10 +0000 2025,0,Makan bergizi gratis untuk anak sehat cegah stunting wujudkan Indonesia Emas 2045! Ayo dukung #MakanBergiziGratis demi masa depan cerah! https://t.co/JRcYQM9OL6,1.94156E+18,https://pbs.twimg.com/media/GvHLyE-XcAAM1DT.jpg,,in,,0,0,0,https://x.com/undefined/status/1941556978087493771,217752974,
1.94156E+18,Sat Jul 05 17:56:40 +0000 2025,0,Makan bergizi gratis untuk anak sehat cegah stunting wujudkan Indonesia Emas 2045! Ayo dukung #MakanBergiziGratis demi masa depan cerah! https://t.co/q6bRAgzLiE,1.94156E+18,https://pbs.twimg.com/media/GvHLqv0XQAAJla_.jpg,,in,,0,0,0,https://x.com/undefined/status/1941556852354904353,217752974,
1.94032E+18,Sat Jul 05 17:41:17 +0000 2025,0,@niayaania @Alocasiaa @SutisnaMuh59331 @ARSIPAJA Ada hal yang saya kontra dan saya pro. Karena saya anak sekolah saya tahu bagaimana isi MBG. Saya bahkan berpikir emangnya stunting dicegah pas masa sekolah? Tapi setelah saya pikir-pikir lagi. Semenjak saya dapet MBG saya bisa tau makanan apa sj yang harus ada di dalam pring,1.94155E+18,,niayaania,in,,0,1,0,https://x.com/undefined/status/1941552978596626635,1.75889E+18,
1.94155E+18,Sat Jul 05 17:34:41 +0000 2025,0,kok stunting sih jink bahasanya ,1.94155E+18,,,in,,0,0,0,https://x.com/undefined/status/1941551321523655012,1.87236E+18,
1.94153E+18,Sat Jul 05 16:06:40 +0000 2025,0,Plt Kepala Dinas Kesehatan Kubu Raya Berikan Sambutan dalam Sosialisasi Germas Cegah Stunting dan PTM #KubuRaya #Dinkeskkr #Promkeskkr #Germas #CegahStunting #WaspadaPTM https://t.co/4H6aN6RlwM,1.94153E+18,https://pbs.twimg.com/media/GvGyfJ1WQAAkSwN.jpg,,in,,0,0,0,https://x.com/undefined/status/1941529167352549468,1.39129E+18,
1.94153E+18,Sat Jul 05 16:02:58 +0000 2025,0,termasuk proyeksi ekonomi penguatan program prioritas dan upaya percepatan penanggulangan kemiskinan inflasi dan stunting di Kalteng. https://t.co/0mGSwHTfsu,1.94153E+18,https://pbs.twimg.com/media/GvGxonvWQAAmJWS.jpg,dpmdkalteng,in,,0,0,0,https://x.com/undefined/status/1941528238955823542,1.51259E+18,
1.94151E+18,Sat Jul 05 16:00:01 +0000 2025,0,@cloreinnde Akibat cebol bgt jd dikira stunting ,1.94153E+18,,cloreinnde,in,,0,1,0,https://x.com/undefined/status/1941527495960035620,1.92504E+18,
1.94153E+18,Sat Jul 05 15:55:29 +0000 2025,0,WKWWKKW AJG STUNTING ,1.94153E+18,,,in,,0,0,0,https://x.com/undefined/status/1941526354023023050,1.30392E+18,
1.94152E+18,Sat Jul 05 15:49:56 +0000 2025,0,@jogja_base Endokk trusss Ya salam kyo toddlerku saben dino tak rebusne telor biar tdk stunting ,1.94152E+18,,jogja_base,in,,0,0,0,https://x.com/undefined/status/1941524959026905270,3279854779,
1.94152E+18,Sat Jul 05 15:29:53 +0000 2025,0,GUE NGOS NGOSAN LIAT POSTNYA I MEAN ANJING CAKEP BGT KEMAPA TIBA TIBA PAMER BICEPS BEH ALLAHUAKBARRRRR YOU LOOK STUNTING,1.94152E+18,,,in,,0,0,0,https://x.com/undefined/status/1941519911215562999,1.73592E+18,
1.94152E+18,Sat Jul 05 15:27:20 +0000 2025,2,Atasi Stunting dari Akar Pemerintah Bentuk Dream Team Dream team lintas kementerian dan lembaga dibentuk untuk ngatasi stunting yang menjadi tantangan besar di Indonesia. Baca Selengkapnya: https://t.co/QpPrQYeWP7 #stunting #indonesia #kiddos #Healthylife #Medical #DreamTeam,1.94152E+18,,,in,,0,0,0,https://x.com/undefined/status/1941519269541617688,1.92959E+18,
1.94149E+18,Sat Jul 05 15:24:22 +0000 2025,6,@tanyakanrl Wajib minum obat penambah darah apalagi asam folat untuk investasi jangka panjang tubuh 1. Anak di masa depan nggak stunting 2. Nggak terjadi pendarahan hebat saat melahirkan 3. Untuk menambah darah saat haid,1.94152E+18,,tanyakanrl,in,,0,2,0,https://x.com/undefined/status/1941518522917831070,1.3105E+18,
1.94152E+18,Sat Jul 05 15:19:36 +0000 2025,0,RAPP Berkolaborasi Wujudkan Komitmen dalam Percepatan Penurunan Stunting di Riau https://t.co/3egPpGkXDy,1.94152E+18,,,in,,0,0,0,https://x.com/undefined/status/1941517324256936323,788744100,
1.94149E+18,Sat Jul 05 15:12:59 +0000 2025,0,@tanyakanrl bisa seminggu sekali aja kakkk kalo lagi haid/mens bisa setiap hari di hari 1-3 minum tablet tambah dari sejak dini juga bisa mencegah punya anak stunting kakk,1.94152E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1941515660632432718,1.034E+18,
1.94151E+18,Sat Jul 05 15:10:21 +0000 2025,0,aku gapaham cara main GAG ANJAAAAY. kenapa tanaman orang kayak RAKSASA tanamanku malah stunting cimit sedih ,1.94151E+18,,,in,,0,0,0,https://x.com/undefined/status/1941514998385345009,1.77338E+18,
1.94149E+18,Sat Jul 05 14:57:40 +0000 2025,0,@tanyakanrl Gpp mencegah keturunan stunting,1.94151E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1941511807006540089,1.37693E+18,
1.94151E+18,Sat Jul 05 14:49:02 +0000 2025,0,Gk ampe stunting jg gk sih ,1.94151E+18,,,in,,0,1,0,https://x.com/undefined/status/1941509632176095294,1.92504E+18,
1.94151E+18,Sat Jul 05 14:40:42 +0000 2025,0,tapi kalo maskotnya kempes lucu bgt jir stunting,1.94151E+18,,,in,,1,0,0,https://x.com/undefined/status/1941507533841326405,1.87236E+18,
1.94148E+18,Sat Jul 05 14:37:39 +0000 2025,0,@Sebelumberlayar @LembagaKERIS Indonesia masih darurat stunting,1.94151E+18,,Sebelumberlayar,in,,0,0,0,https://x.com/undefined/status/1941506767550284172,1.55291E+18,
1.94147E+18,Sat Jul 05 14:31:59 +0000 2025,0,@lemuyapper BJIL TYPO AKU MAUNYA NGEJEK JILPA BILANG STUNTING,1.94151E+18,,lemuyapper,in,,0,0,0,https://x.com/undefined/status/1941505340522254422,1.70088E+18,
1.94149E+18,Sat Jul 05 14:31:34 +0000 2025,1,@tanyakanrl kalo sender cewe minum aja nder cewe emang dianjurkan minum TTD seminggu sekali soalnya tiap bulan kita ngeluarin darah. selain mencegah anemia ini juga melindungi anak kita dari stunting so girls ayo mulai minum TTD ,1.94151E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1941505235857572328,1.9236E+18,
1.9415E+18,Sat Jul 05 14:24:43 +0000 2025,0,MBG bukan sekadar program makan gratis melainkan strategi jangka panjang negara dalam mencegah stunting dan membangun masa depan yang gemilang bagi anak-anak bangsa. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/hKMwiDPedp,1.9415E+18,https://pbs.twimg.com/media/GvGbJn2akAAurNJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1941503512418058343,1.58319E+18,
1.94117E+18,Sat Jul 05 14:22:43 +0000 2025,0,@lostly_boy Kata temen gw ini rokok stunting soalnya rokoknya cuma seruas jari,1.9415E+18,,lostly_boy,in,,0,0,0,https://x.com/undefined/status/1941503010661937484,2222694062,
1.9415E+18,Sat Jul 05 14:20:41 +0000 2025,0,Lrt anaxa kurus bgt pls stunting kh kayak aven?? Sini kalian berdua aku suapin,1.9415E+18,,,in,,0,0,0,https://x.com/undefined/status/1941502496993956164,1.46997E+18,
1.9415E+18,Sat Jul 05 14:19:50 +0000 2025,0,Kapolres Bireuen AKBP Tuschad Cipta Herdani S.I.K. https://t.co/Rm5XDBZXrp. Komn. bersama unsur Forkopimda menghadiri Acara Launching Adhyaksa Peduli Stunting Tahun 2025 yang digelar dilapangan Bola Kaki Keude Jangka Kecamatan Jangka Jum'at 4 Juli 2025 https://t.co/iO3p7GHKYF,1.9415E+18,https://pbs.twimg.com/media/GvGaCOqXsAAgvwm.jpg,,in,,0,0,0,https://x.com/undefined/status/1941502285865160876,1.79948E+18,
1.94147E+18,Sat Jul 05 14:19:02 +0000 2025,0,@mortislilium SETELAH STUNTING SKRG TERBIT STINTING KH,1.9415E+18,,mortislilium,in,,0,1,0,https://x.com/undefined/status/1941502080717582628,1.84536E+18,
1.94146E+18,Sat Jul 05 14:02:21 +0000 2025,0,@ellacours Kalo ayam geprek bikin stunting ,1.9415E+18,,ellacours,in,,0,0,0,https://x.com/undefined/status/1941497883615986097,1945137859,
1.94147E+18,Sat Jul 05 12:57:40 +0000 2025,0,@ailovesylus SUDAH STUNTING BLOM JIL,1.94148E+18,,ailovesylus,in,,0,1,0,https://x.com/undefined/status/1941481604234592538,1.84536E+18,
1.94148E+18,Sat Jul 05 12:41:48 +0000 2025,0,Keluarga Berisiko Stunting Dapat Bantuan Internasional | https://t.co/pqfoLKwXRJ,1.94148E+18,,,in,,0,0,0,https://x.com/undefined/status/1941477611106111798,1.86824E+18,
1.94148E+18,Sat Jul 05 12:32:34 +0000 2025,1,Stunting bisa dicegah masa depan bisa disiapkan. MBG jadi solusi nyata untuk SDM unggul 2045. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/vQgLhsUbaA,1.94148E+18,https://pbs.twimg.com/media/GvGBfIWWoAArdvZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1941475289521099079,1.75399E+18,
1.94147E+18,Sat Jul 05 12:09:20 +0000 2025,0,Nyesel pernah mbatin sebelum pergi atau berenti mau nyobain semua 'wahana' di Jkt kirain pas ngisi kelas stunting beberapa tahun lalu dah cukup ,1.94147E+18,,audee84,in,,0,0,0,https://x.com/undefined/status/1941469442413871502,434722370,
1.94147E+18,Sat Jul 05 12:02:02 +0000 2025,0,@lemuyapper SECANTIK INI MASA DIKATAIN STUNTING,1.94147E+18,,lemuyapper,in,,0,1,0,https://x.com/undefined/status/1941467606889922654,1.73227E+18,
1.94146E+18,Sat Jul 05 11:53:06 +0000 2025,0,@ellacours Ini mah stunting kebanyakan mam ayam geprek,1.94147E+18,,ellacours,in,,0,1,0,https://x.com/undefined/status/1941465358931722571,1945137859,
1.94145E+18,Sat Jul 05 11:49:49 +0000 2025,0,@hyawcine ngakak banget di katain stunting walau stunting dia justru keliatan imut menurutku,1.94146E+18,,hyawcine,in,,0,1,0,https://x.com/undefined/status/1941464532356145323,1.78923E+18,
1.94146E+18,Sat Jul 05 11:45:07 +0000 2025,0,Wahyono Apresiasi Pemkab Kapuas Berhasil Turunkan Angka Stunting Secara Signifikan https://t.co/gAQDLBaQMF #pdiperjuangan,1.94146E+18,,,in,,0,0,0,https://x.com/undefined/status/1941463350065746138,584835300,
1.94146E+18,Sat Jul 05 11:13:27 +0000 2025,0,Percakapan malming edisi baju ps SMA gw uda cukup dipake adek gw yg SD. Bapak gw : berarti dulu hana ki stunting yaa ? Gw : anjir Ibu : iya kali SMP aja berat cuma 30kilo ,1.94146E+18,,,in,,0,0,0,https://x.com/undefined/status/1941455379243860204,298487238,
1.94145E+18,Sat Jul 05 10:53:24 +0000 2025,0,@hyawcine Ketawa bgt ad yg blg stunting grgr MBG dikorup lygus Aku cukup yakin pasti bakal ada real form sih soalnya ga mungkin mrk sia siain chance buat jual Elysia leaks kmrn jg blg lg Cyrene Elysia expy jd kaya blg playable formnya Elysia expy ,1.94145E+18,,hyawcine,in,,0,1,0,https://x.com/undefined/status/1941450334825853337,1.35042E+18,
1.94145E+18,Sat Jul 05 10:52:29 +0000 2025,4,Dalam rangka mendukung program pemerintah dalam penanganan stunting dan peningkatan kualitas kesehatan anak Bhabinkamtibmas Kalurahan Ringinharjo Aipda Andri melaksanakan pendampingan dan monitoring kegiatan Posyandu Balita di wilayah binaannya. #PolriPeduliAnak https://t.co/mZbAzNkr6Q,1.94145E+18,https://pbs.twimg.com/media/GvFqlGkbUAAKhFV.jpg,,in,,0,0,4,https://x.com/undefined/status/1941450103933513861,1.82445E+18,
1.94143E+18,Sat Jul 05 10:48:48 +0000 2025,0,@pompomfess STUNTING... aedes elysiae butuh mbg kh,1.94145E+18,,pompomfess,in,,0,0,0,https://x.com/undefined/status/1941449175041966283,1.58658E+18,
1.94145E+18,Sat Jul 05 10:43:05 +0000 2025,0,KENA STUNTING HAHSHAH tp kemungkinan aja ya cyrene punya form lain tp blm di reveal aja. atau ga emg modelan fu xuan tua tua tp gumpalan,1.94145E+18,,,in,,0,2,0,https://x.com/undefined/status/1941447734923493513,1.93318E+18,
1.94144E+18,Sat Jul 05 10:19:05 +0000 2025,0,FAKK KENA STUNTING,1.94144E+18,,,in,,0,1,0,https://x.com/undefined/status/1941441695687770596,1.27536E+18,
1.94131E+18,Sat Jul 05 10:01:41 +0000 2025,0,@BloomJinu Tipsnya rakit anak lu sendiri biar ga stunting. Jangan kek emak gue ngerakitnya versi mini.,1.94144E+18,,BloomJinu,in,,0,0,0,https://x.com/undefined/status/1941437319942393922,9.86657E+17,
1.94143E+18,Sat Jul 05 09:46:36 +0000 2025,0,@pompomfess anjir stunting donk wkwkwk,1.94143E+18,,pompomfess,in,,0,0,0,https://x.com/undefined/status/1941433521408704578,248013323,
1.94143E+18,Sat Jul 05 09:36:11 +0000 2025,293,@pompomfess Ya Allah jgn kena stunting ntar di kasih mbg,1.94143E+18,,pompomfess,in,,0,1,1,https://x.com/undefined/status/1941430901151580282,8.95175E+17,
1.94143E+18,Sat Jul 05 09:30:16 +0000 2025,694,pomspoiler! CW // 3.4 trailblaze mission . . . Since it has been confirmed that Cyrene is an adult menurut kalian kenapa Cyrene bisa sependek itu? Kena stunting kah dia? https://t.co/QZvYDxFLhb,1.94143E+18,https://pbs.twimg.com/media/GvFXwnYWIAAHRXY.jpg,,in,,85,54,21,https://x.com/undefined/status/1941429411137388919,1.63997E+18,
1.94143E+18,Sat Jul 05 09:23:50 +0000 2025,0,Paramount Petals Gelar Program Pengentasan Stunting Balita dan Donat Canting di Kabupaten Tangerang https://t.co/4hNI5R9tAM https://t.co/r0JxxOJ9rh,1.94143E+18,https://pbs.twimg.com/media/GvFWRbLWwAACMdY.jpg,,in,,0,0,0,https://x.com/undefined/status/1941427794501906612,1.55446E+18,
1.94142E+18,Sat Jul 05 09:07:07 +0000 2025,0,Petite sama stunting bedanya apa?,1.94142E+18,,,in,,0,1,0,https://x.com/undefined/status/1941423587090735382,1.60941E+18,
1.94141E+18,Sat Jul 05 08:29:42 +0000 2025,0,Paramount Petals Gelar Program Pengentasan Stunting Balita dan Donat Canting di Kabupaten Tangerang https://t.co/4hNI5R9tAM,1.94141E+18,,,in,,0,0,0,https://x.com/undefined/status/1941414170743988595,1.55446E+18,
1.94141E+18,Sat Jul 05 08:16:46 +0000 2025,0,Anak merupakan salah satu aset negara yang harus di lindungi dan di jaga dengan penuh kasih sayang. Kalian tau ga sih? Masih banyak sekali kasus stunting dan penyakit lainnya loh pada anak-anak di Indonesia! Seram dan sekaligus sangat berbahaya untuk kesehatan dan kemajuan,1.94141E+18,,hmkmfkunud,in,,0,1,0,https://x.com/undefined/status/1941410913426473238,1.62181E+18,
1.9414E+18,Sat Jul 05 07:48:41 +0000 2025,0,kalo sampe moonmelon ak masih stunting habis ini ak dh gak ngerti lagi https://t.co/YJPeaeIvoc,1.9414E+18,https://pbs.twimg.com/media/GvFAgEhaEAAJcv8.jpg,,in,,1,1,0,https://x.com/undefined/status/1941403845948838354,1.87353E+18,
1.9414E+18,Sat Jul 05 07:38:42 +0000 2025,0,Apakah anak saya stunting? #stunting #anak #tbc https://t.co/A5gZqW0MqD,1.9414E+18,https://pbs.twimg.com/ext_tw_video_thumb/1941401182326370304/pu/img/t-hqh73JOJW_WGP7.jpg,,in,,0,0,0,https://x.com/undefined/status/1941401334747693150,1.60614E+18,
1.94139E+18,Sat Jul 05 07:34:42 +0000 2025,0,@rendangule ga berenti ketawa gegara stunting bjirrr ,1.9414E+18,,rendangule,in,,0,1,0,https://x.com/undefined/status/1941400330727743636,1.88967E+18,
1.94115E+18,Sat Jul 05 07:30:40 +0000 2025,0,@abcdeaJ___ @pepapepi72 @eaJPark Kok stunting?? Stunning mungkin yaa maksudnya ,1.9414E+18,,abcdeaJ___,in,,0,0,0,https://x.com/undefined/status/1941399311948153228,76023759,
1.94122E+18,Sat Jul 05 06:00:54 +0000 2025,0,@amirwawan_ @akudipsi @merapi_uncover Nk bgian gulung rantai kpal awak e mesti keker mas ora stunting,1.94138E+18,,amirwawan_,in,,0,0,0,https://x.com/undefined/status/1941376724891283865,1.11851E+18,
1.94138E+18,Sat Jul 05 06:00:31 +0000 2025,0,Babinsa dan Warga Bersinergi Tekan Stunting Lewat Pembagian Makanan Gizi Penulis:FaisalMuhammad #tniad #tniprima #tnibersamarakyat #tnidihatirakyat #tnimengabdidanmembangunbersamarakyat #prajaraksakaperdulirakyat Cek berita selengkapnya disini&gt;&gt; https://t.co/6XDdQSbjs6,1.94138E+18,,,in,,0,0,0,https://x.com/undefined/status/1941376625515561400,1.86486E+18,
1.94098E+18,Sat Jul 05 05:58:05 +0000 2025,8,@Helidunn @ImamW10 @I_Am_MieAyam @quidnunc404 @sila1sil Nah noh nah noh kalo lu kritik yg di atas silahkan. Tp di desa kelurahan itu jg ada PKK yg kerjanya bener dn tak dpt honor lg. Kader posyandu stunting jumantik itu org PKK jg kalo di desa. Opini lu terlalu menggeneralisir broh. Pehh,1.94138E+18,,Helidunn,in,,0,1,0,https://x.com/undefined/status/1941376014191558787,41779311,
1.94137E+18,Sat Jul 05 05:22:33 +0000 2025,0,Kegiatan penyuluhan : Pendewasaan usia perkawinan untuk pencegahan stunting Kantor Lurah Tanjung Penyembal Kecamatan Sungai Sembilan https://t.co/cG8s9fntAH,1.94137E+18,https://pbs.twimg.com/media/GvEfDpJaAAEkq0g.jpg,,in,,0,0,0,https://x.com/undefined/status/1941367073772573150,1.31818E+18,
1.94136E+18,Sat Jul 05 05:00:06 +0000 2025,0,Ngp laki w klo nelfon mamak sama kakaknya ngejelasin ttg vaksin gizi stunting mpasi pinter bgt ya tp tiap w tanya ini itu gatau gatau terus,1.94136E+18,,,in,,0,0,0,https://x.com/undefined/status/1941361420559692216,1.39143E+18,
1.94136E+18,Sat Jul 05 04:35:37 +0000 2025,8,PKK tugas berat di masyarakat relawan terjun di lapangan penanganan stunting dan gizi buruk keluarga miskin urusan KB urusan ibu hamil imunisasi naon deui nya? Jadi organisasi yang menjalankan program pemerintah. Justru ga membebani negara toh kerjanya ga dibayar ,1.94136E+18,,,in,,0,0,1,https://x.com/undefined/status/1941355259215180150,7.85535E+17,
1.9412E+18,Fri Jul 04 18:00:01 +0000 2025,0,Mendukbangga Wihaji Bentuk Dream Team Untuk Tangani Stunting https://t.co/kIfqH6KSgs,1.9412E+18,,,in,,0,0,3,https://x.com/undefined/status/1941195305044804041,1953620240,
1.94119E+18,Fri Jul 04 17:53:22 +0000 2025,3,Bati Wanwil Koramil 03/Toroh Pelda Muarifin Mengikuti Kegiatan Mini Lokakarya Pencegahan Stunting Di Wilayah Kecamatan Toroh. Kantor Penyuluhan KB Kecamatan Toroh. Jum'at (04/07/25). https://t.co/M5PcatH2P2,1.94119E+18,,,in,,0,0,0,https://x.com/undefined/status/1941193635221078393,8.22413E+17,
1.94057E+18,Fri Jul 04 17:31:00 +0000 2025,0,@bogalakon1945 @haloiyas @prabowo @Gerindra Orang Indognesia mau korupsi sebanyak apapun tetap percuma saja jalan2 ke luar negeri tetap minder culun pesek dekil stunting mikropenis letoy katrok jelek udik ndeso ga ada keren2nya sama sekali uang mereka di LN tetap saja pas2an ga mampu beli property premium ,1.94119E+18,,bogalakon1945,in,,0,0,0,https://x.com/undefined/status/1941188006087622965,1.83733E+18,
1.94112E+18,Fri Jul 04 17:19:03 +0000 2025,0,@hysilenseu oh bjirr kasiannya.... stunting berarti ya ,1.94118E+18,,hysilenseu,in,,0,0,0,https://x.com/undefined/status/1941184996422963451,9.97122E+17,
1.9411E+18,Fri Jul 04 16:31:07 +0000 2025,0,@rafayelwifes_ @lemuyapper alah min keluarga stunting cenah,1.94117E+18,,rafayelwifes_,in,,0,1,0,https://x.com/undefined/status/1941172932832817493,1.73227E+18,
1.94117E+18,Fri Jul 04 16:27:58 +0000 2025,0,@lissyaalr lu pendek bgt stunting kah,1.94117E+18,,lissyaalr,in,,0,1,0,https://x.com/undefined/status/1941172142101733617,1.31846E+18,
1.9411E+18,Fri Jul 04 15:51:11 +0000 2025,0,@celesterare keluarga stunting,1.94116E+18,,celesterare,in,,0,1,0,https://x.com/undefined/status/1941162883049742520,1.79695E+18,
1.94116E+18,Fri Jul 04 15:37:43 +0000 2025,0,@skeptyic stunting kali yah,1.94116E+18,,skeptyic,in,,0,1,0,https://x.com/undefined/status/1941159498011541755,1.91975E+18,
